year_month,year,month,shop_id,item_id,qty,avg_price,avg_mrp,promo_days,stockout_days,revenue,item_category_id,brand,tier,mrp_inr,unit_cost_inr,is_perishable,item_category_name,shop_city,shop_state,shop_region,store_type,store_size_sqft,holiday_days,weekend_days,festive_days,summer_days,monsoon_days,days_in_month,promo_discount_pct,promo_uplift,promo_campaigns,avg_on_hand,avg_reorder_point,avg_lead_time,inv_snapshots,price_ratio,price_discount_pct,qty_lag_1,qty_lag_2,qty_lag_3,qty_roll_3,qty_roll_6,price_lag_1,price_change_pct,qty_trend,promo_intensity,qty_next_month,promo_flag,cost_est,profit_est,anomaly_score,is_anomaly
2023-10,2023,10,15,1313,8,1133.69,1979.1,1,0,9069.52,34,Paper Boat,Regular,1679.56,1493.25,0,Women’s Hygiene,Ranchi,Jharkhand,East,Large Format,22219,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5728310848365419,0.4271689151634581,3.0,12.0,0.0,0.0,0.0,1443.53,-0.2146404991828084,0.0,0.08333333333333333,2.0,1,11946.0,-2876.4799999999996,-0.0427772343913827,-1
2023-12,2023,12,32,1028,14,2523.03,3104.31,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Indore,Madhya Pradesh,Central,Supermarket,26766,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8127506595668603,0.18724934043313968,28.0,10.0,14.0,17.333333333333332,15.333333333333334,2482.6549999999997,0.016262831518570896,1.9999999999999982,0.0,14.0,0,33143.18,-20945.117000000002,-0.0425614258420991,-1
2022-02,2022,2,18,675,10,203.075,254.49,1,0,2052.5,18,Colgate,Regular,238.75,196.94,0,Health Drinks,Panaji,Goa,West,Large Format,15411,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.797968485991591,0.20203151400840902,5.0,4.0,3.0,4.0,0.0,227.97,-0.10920296482342873,4.0,0.08333333333333333,2.0,1,1969.4,83.09999999999991,-0.04249944785232218,-1
2025-10,2025,10,46,438,14,873.78,1158.08,1,0,11905.48,44,Tropicana,Premium,875.18,778.22,0,Stationery,Kolkata,West Bengal,East,Large Format,59475,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7545074606244819,0.24549253937551807,5.0,8.0,14.0,9.0,8.5,882.35,-0.009712699031322436,0.5,0.08333333333333333,8.0,1,10895.08,1010.3999999999996,-0.04241420976736965,-1
2021-11,2021,11,16,219,5,3310.255,4140.764999999999,1,0,15382.252999999999,81,Nestlé,Regular,3936.11,3484.47,0,Home Décor,Mumbai,Maharashtra,West,Large Format,76820,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.79943078151018,0.20056921848982,1.0,3.0,4.0,2.6666666666666665,0.0,3118.61,0.06145205714678909,2.6666666666666665,0.08333333333333333,3.0,1,17422.35,-2040.0969999999998,-0.04235036990593588,-1
2024-02,2024,2,47,405,1,649.92,1282.21,1,0,649.92,34,Colgate,Regular,1070.91,892.16,0,Women’s Hygiene,Pune,Maharashtra,West,Hypermarket,46687,1,3,1,3,3,12,0.0,1.0,0,45.0,21.0,9.0,1,0.5068748488937069,0.49312515110629307,5.0,2.0,1.0,2.6666666666666665,0.0,1040.7,-0.37549726109782144,2.6666666666666665,0.08333333333333333,3.0,1,892.16,-242.24,-0.04226188003721587,-1
2025-02,2025,2,31,1459,1,910.98,1674.26,1,0,910.98,96,Bikaji,Economy,1317.1,1112.2,0,Category 96,Gwalior,Madhya Pradesh,Central,Supermarket,24059,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5441090392173259,0.4558909607826741,3.0,1.0,4.0,2.6666666666666665,0.0,1258.16,-0.2759426461849505,2.6666666666666665,0.08333333333333333,1.0,1,1112.2,-201.22000000000003,-0.04212246798320851,-1
2022-12,2022,12,5,102,14,468.23,768.21,1,0,6555.22,65,Kissan,Regular,687.1,590.13,0,Electronics Accessories,Mumbai,Maharashtra,West,Large Format,79257,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6095078168729905,0.3904921831270095,14.0,14.0,8.0,12.0,11.666666666666666,611.84,-0.2347182266038209,0.3333333333333339,0.08333333333333333,6.0,1,8261.82,-1706.5999999999995,-0.04197109433999302,-1
2022-02,2022,2,35,1251,13,787.27,854.27,0,0,10234.51,44,Lifebuoy,Economy,801.68,705.58,0,Stationery,Patna,Bihar,East,Supermarket,36265,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9215704636707364,0.07842953632926364,8.0,14.0,14.0,12.0,0.0,722.24,0.09003932198432744,12.0,0.0,5.0,0,9172.54,1061.9699999999993,-0.04181377857398327,-1
2022-11,2022,11,10,1441,8,795.49,1541.59,1,0,6363.92,80,Patanjali,Regular,1379.7,1112.72,0,Sanitary & Adult Care,Raipur,Chhattisgarh,Central,Supermarket,14553,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5160191750076221,0.48398082499237793,4.0,2.0,7.0,4.333333333333333,0.0,1219.2,-0.3475311676939541,4.333333333333333,0.08333333333333333,5.0,1,8901.76,-2537.84,-0.04167100583588601,-1
2021-10,2021,10,12,122,14,71.51,85.64,1,0,3074.93,11,Maggi,Economy,81.87,69.46,0,Ready-to-Eat,Faridabad,Haryana,North,Large Format,38964,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.835007006071929,0.16499299392807099,8.0,0.0,0.0,0.0,0.0,67.46,0.060035575748064576,0.0,0.08333333333333333,14.0,1,972.4399999999999,2102.49,-0.041580342278588533,-1
2022-11,2022,11,50,154,12,156.45,277.92,1,0,1877.4,63,Bikaji,Regular,249.77,229.76,0,Gifting Combos,Meerut,Uttar Pradesh,North,Supermarket,25560,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5629317789291882,0.4370682210708118,1.0,5.0,5.0,3.6666666666666665,0.0,215.06,-0.2725285954034754,3.6666666666666665,0.08333333333333333,14.0,1,2757.12,-879.7199999999998,-0.04139328205820869,-1
2021-02,2021,2,45,647,5,63.72,115.62,1,0,318.6,25,Pears,Regular,114.87,97.84,0,Baking Supplies,Ludhiana,Punjab,North,Large Format,42237,1,3,1,3,3,12,0.0,1.0,0,21.0,21.0,11.0,1,0.5511157239231966,0.44888427607680337,14.0,0.0,0.0,0.0,0.0,75.6,-0.1571428550642479,0.0,0.08333333333333333,3.0,1,489.20000000000005,-170.60000000000002,-0.04131659894628947,-1
2024-04,2024,4,26,248,28,1227.7,1682.375,1,0,24396.125999999997,96,Amul,Regular,1389.63,1197.76,0,Category 96,Vijayawada,Andhra Pradesh,South,Supermarket,13247,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7297421799539342,0.2702578200460658,28.0,14.0,23.0,21.666666666666668,22.5,1301.81,-0.056928430372382655,-0.8333333333333321,0.08333333333333333,14.0,1,33537.28,-9141.154000000002,-0.041180671103390964,-1
2021-12,2021,12,34,76,14,89.34,138.94,1,0,5896.44,1,Catch,Regular,131.49,107.82,1,Fresh Produce,Faridabad,Haryana,North,Supermarket,34893,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6430113718151721,0.3569886281848279,14.0,0.0,0.0,0.0,0.0,102.12,-0.12514688479096275,0.0,0.08333333333333333,14.0,1,1509.48,4386.959999999999,-0.04112052175260161,-1
2023-10,2023,10,47,179,14,168.83,274.69,1,0,2532.45,23,Kissan,Regular,233.79,194.66,0,Pickles & Chutneys,Pune,Maharashtra,West,Hypermarket,46687,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6146201172230515,0.38537988277694846,5.0,3.0,19.0,9.0,9.833333333333334,248.67,-0.3210680809061483,-0.8333333333333339,0.08333333333333333,9.0,1,2725.24,-192.78999999999996,-0.04108671059965452,-1
2024-11,2024,11,1,813,1,4125.349199999999,5119.204599999996,1,0,4395.62,84,Monster,Regular,4535.74,3810.08,0,Masks & Safety,Mumbai,Maharashtra,West,Hypermarket,57472,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,4125.349199999999,0.0,0.0,0.08333333333333333,2.0,1,3810.08,585.54,-0.04107571276876798,-1
2024-10,2024,10,11,274,1,4125.349199999999,5119.204599999996,1,0,4366.19,91,Fortune,Economy,4697.77,3767.27,0,Category 91,Coimbatore,Tamil Nadu,South,Supermarket,25919,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,1.0,1.0,1.0,1.0,0.0,4125.349199999999,0.0,1.0,0.08333333333333333,2.0,1,3767.27,598.9199999999996,-0.04107571276876798,-1
2023-10,2023,10,38,687,1,4125.349199999999,5119.204599999996,1,0,4282.22,89,Nivea,Regular,5133.76,4131.56,0,Value Packs,Chandigarh,Chandigarh,North,Supermarket,19507,0,3,2,3,3,12,0.0,1.0,0,55.0,21.0,8.0,1,0.8058574568400727,0.1941425431599273,4.0,1.0,2.0,2.3333333333333335,2.6666666666666665,4125.349199999999,0.0,-0.33333333333333304,0.08333333333333333,1.0,1,4131.56,150.65999999999985,-0.04107571276876798,-1
2022-10,2022,10,37,9,14,600.69,920.26,1,0,12198.062999999998,52,Lifebuoy,Economy,827.57,728.82,0,Home Furnishing,Nashik,Maharashtra,West,Large Format,22462,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6527394432008347,0.34726055679916534,7.0,7.0,19.0,11.0,0.0,795.12,-0.24452912737130347,11.0,0.08333333333333333,12.0,1,10203.480000000001,1994.582999999997,-0.04067951969195893,-1
2021-11,2021,11,18,438,14,603.17,922.67,1,0,9047.55,44,Tropicana,Premium,875.18,778.22,0,Stationery,Panaji,Goa,West,Large Format,15411,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6537223492689694,0.34627765073103056,5.0,8.0,3.0,5.333333333333333,0.0,844.96,-0.2861555573208726,5.333333333333333,0.08333333333333333,4.0,1,10895.08,-1847.5300000000007,-0.04064563087650519,-1
2023-02,2023,2,8,1260,7,51.93,81.91,1,0,363.51,29,Fortune,Economy,72.33,58.32,0,Oral Care,Raipur,Chhattisgarh,Central,Supermarket,23889,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6339885239897448,0.3660114760102552,2.0,2.0,2.0,2.0,3.0,59.88,-0.1327655288449311,-1.0,0.08333333333333333,2.0,1,408.24,-44.73000000000002,-0.04058384162564499,-1
2022-02,2022,2,6,74,5,2756.69,3044.13,0,0,12198.062999999998,91,Nestlé,Economy,2846.26,2368.44,0,Category 91,Coimbatore,Tamil Nadu,South,Supermarket,27000,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.905575648871763,0.094424351128237,6.0,6.0,9.0,7.0,0.0,2508.9,0.09876439870111825,7.0,0.0,10.0,0,11842.2,355.86299999999756,-0.040523918476647935,-1
2024-02,2024,2,16,482,4,572.62,1074.86,1,0,2290.48,41,Ariel,Premium,897.59,764.0,0,Air Fresheners,Mumbai,Maharashtra,West,Large Format,76820,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5327391474238506,0.46726085257614935,4.0,1.0,1.0,2.0,1.8333333333333333,509.34,0.12423921128472301,0.16666666666666674,0.08333333333333333,2.0,1,3056.0,-765.52,-0.040484451112522524,-1
2024-12,2024,12,35,1092,14,2052.17,2729.68,0,0,12198.062999999998,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Patna,Bihar,East,Supermarket,36265,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7517987456405147,0.24820125435948526,14.0,13.0,14.0,13.666666666666666,13.333333333333334,2157.33,-0.04874543994254677,0.33333333333333215,0.0,13.0,0,27126.26,-14928.197,-0.04045303410110623,-1
2025-02,2025,2,33,926,3,107.02,212.28,1,0,321.06,40,ITC,Regular,166.97,134.35,0,Dishwash & Cleaners,Ludhiana,Punjab,North,Large Format,34676,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5041454682494818,0.4958545317505182,3.0,3.0,2.0,2.6666666666666665,2.8333333333333335,152.66,-0.29896501834819195,-0.16666666666666696,0.08333333333333333,3.0,1,403.04999999999995,-81.98999999999995,-0.0403549868067673,-1
2023-12,2023,12,26,1028,14,2437.28,3095.89,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Vijayawada,Andhra Pradesh,South,Supermarket,13247,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7872631133535107,0.21273688664648926,14.0,14.0,14.0,14.0,14.0,2464.23,-0.01093647913914827,0.0,0.0,14.0,0,33143.18,-20945.117000000002,-0.04031845714970683,-1
2023-02,2023,2,33,248,14,1335.06,1569.13,0,0,12198.062999999998,96,Amul,Regular,1389.63,1197.76,0,Category 96,Ludhiana,Punjab,North,Large Format,34676,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8508281659263413,0.14917183407365875,14.0,14.0,14.0,14.0,14.0,1421.26,-0.060650408749524806,0.0,0.0,14.0,0,16768.64,-4570.577000000001,-0.040252259598579476,-1
2022-04,2022,4,30,3,20,454.32500000000005,707.63,2,0,9002.64,70,Kissan,Regular,656.48,553.63,0,Hardware (Basics),Ranchi,Jharkhand,East,Supermarket,34029,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6420375054760257,0.35796249452397433,5.0,7.0,0.0,0.0,0.0,532.61,-0.14698372139654953,0.0,0.16666666666666666,2.0,1,11072.6,-2069.960000000001,-0.040064694542009005,-1
2025-01,2025,1,25,122,14,55.44,103.72,1,0,887.04,11,Maggi,Economy,81.87,69.46,0,Ready-to-Eat,Bhubaneswar,Odisha,East,Supermarket,24232,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5345160046278442,0.4654839953721558,14.0,12.0,8.0,11.333333333333334,12.5,93.76,-0.4087030673133206,-1.166666666666666,0.08333333333333333,14.0,1,972.4399999999999,-85.39999999999998,-0.040042844418642254,-1
2023-11,2023,11,10,799,1,2526.05,4456.61,1,0,2526.05,75,Colgate,Regular,3767.63,3103.93,0,Energy Drinks,Raipur,Chhattisgarh,Central,Supermarket,14553,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5668097500117804,0.43319024998821964,1.0,4.0,2.0,2.3333333333333335,0.0,3201.43,-0.21096197630091482,2.3333333333333335,0.08333333333333333,2.0,1,3103.93,-577.8799999999997,-0.0400105771217385,-1
2021-11,2021,11,16,1028,14,2029.03,2746.11,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Mumbai,Maharashtra,West,Large Format,76820,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7388742621380789,0.26112573786192106,14.0,14.0,0.0,0.0,0.0,2265.53,-0.10439058405565568,0.0,0.0,14.0,0,33143.18,-20945.117000000002,-0.039996435647823514,-1
2022-11,2022,11,16,1017,14,272.87,434.74,1,0,4093.05,22,Himalaya,Regular,390.45,344.99,0,"Sauces, Ketchup & Spreads",Mumbai,Maharashtra,West,Large Format,76820,0,3,2,3,3,12,0.0,1.0,0,73.0,21.0,3.0,1,0.6276625109260707,0.3723374890739293,14.0,10.0,14.0,12.666666666666666,13.166666666666666,249.58,0.09331677180336252,-0.5,0.08333333333333333,9.0,1,4829.860000000001,-736.8100000000004,-0.039727033656964394,-1
2023-02,2023,2,23,696,8,135.08,206.48,1,0,1080.64,76,Red Bull,Economy,182.48,143.18,0,Protein & Supplements,Meerut,Uttar Pradesh,North,Large Format,44804,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6542037969779156,0.34579620302208436,7.0,2.0,3.0,4.0,0.0,134.585,0.0036779730008695733,4.0,0.08333333333333333,5.0,1,1145.44,-64.79999999999995,-0.03969621062239703,-1
2023-04,2023,4,16,1028,14,1961.04,2986.19,1,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Mumbai,Maharashtra,West,Large Format,76820,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6567030229154877,0.34329697708451234,14.0,14.0,14.0,14.0,0.0,2281.95,-0.1406297245160368,14.0,0.08333333333333333,14.0,1,33143.18,-20945.117000000002,-0.03965715200233877,-1
2024-02,2024,2,32,761,5,4125.349199999999,5119.204599999996,0,0,12198.062999999998,89,Himalaya,Regular,6527.62,5122.02,0,Value Packs,Indore,Madhya Pradesh,Central,Supermarket,26766,1,3,1,3,3,12,0.0,1.0,0,35.0,21.0,5.0,1,0.8058574568400727,0.1941425431599273,2.0,1.0,1.0,1.3333333333333333,1.6666666666666667,4125.349199999999,0.0,-0.3333333333333335,0.0,2.0,0,25610.100000000002,-13412.037000000004,-0.03958791978802112,-1
2021-12,2021,12,34,9,14,677.0,874.01,1,0,10155.0,52,Lifebuoy,Economy,827.57,728.82,0,Home Furnishing,Faridabad,Haryana,North,Supermarket,34893,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7745906797405064,0.22540932025949356,6.0,0.0,0.0,0.0,0.0,724.93,-0.06611672842051401,0.0,0.08333333333333333,12.0,1,10203.480000000001,-48.48000000000138,-0.03951633409969968,-1
2024-11,2024,11,20,9,14,699.8,1037.81,1,0,12198.062999999998,52,Lifebuoy,Economy,827.57,728.82,0,Home Furnishing,Hyderabad,Telangana,South,Hypermarket,76898,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6743045451479558,0.3256954548520442,12.0,11.0,14.0,12.333333333333334,10.333333333333334,899.04,-0.22161416597524677,2.0,0.08333333333333333,23.0,1,10203.480000000001,1994.582999999997,-0.039438231378830846,-1
2021-11,2021,11,1,18,4,3244.435,3667.66,1,0,13204.730000000001,79,Red Bull,Regular,3490.57,3009.91,0,Shaving & Deodorants,Mumbai,Maharashtra,West,Hypermarket,57472,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8846062612128714,0.11539373878712855,2.0,1.0,0.0,0.0,0.0,3172.54,0.022661652801016955,0.0,0.08333333333333333,1.0,1,12039.64,1165.090000000002,-0.039433313864688735,-1
2024-05,2024,5,28,1027,14,71.83,136.73,1,0,1364.77,20,Surf Excel,Economy,112.53,102.95,0,Breakfast Cereals,Meerut,Uttar Pradesh,North,Supermarket,29015,0,2,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5253419147224457,0.47465808527755426,11.0,12.0,13.0,12.0,12.5,114.96,-0.375173970292502,-0.5,0.08333333333333333,13.0,1,1441.3,-76.52999999999997,-0.039392302862263584,-1
2022-10,2022,10,6,438,27,866.5699999999999,971.685,0,0,23026.72,44,Tropicana,Premium,875.18,778.22,0,Stationery,Coimbatore,Tamil Nadu,South,Supermarket,27000,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.891821938179554,0.10817806182044598,7.0,10.0,5.0,7.333333333333333,0.0,522.1,0.6597778190772305,7.333333333333333,0.0,5.0,0,21011.940000000002,2014.7799999999988,-0.03935622954806828,-1
2025-10,2025,10,9,876,12,74.25,129.51,1,0,891.0,29,Catch,Premium,97.85,87.49,0,Oral Care,Thiruvananthapuram,Kerala,South,Supermarket,19574,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5733148019457958,0.42668519805420424,10.0,7.0,8.0,8.333333333333334,10.5,107.83,-0.3114161150754325,-2.166666666666666,0.08333333333333333,10.0,1,1049.8799999999999,-158.87999999999988,-0.03924287073026245,-1
2025-02,2025,2,14,1472,14,289.75,312.53,0,0,4346.25,36,Haldiram,Premium,245.27,219.87,0,Health & Wellness,Tirupati,Andhra Pradesh,South,Supermarket,20831,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9271109973442551,0.07288900265574494,10.0,13.0,9.0,10.666666666666666,10.0,255.19,0.13542850372103726,0.6666666666666661,0.0,14.0,0,3078.1800000000003,1268.0699999999997,-0.03922155258324689,-1
2021-12,2021,12,30,78,11,816.32,1324.3,1,0,8979.52,71,Red Bull,Regular,1250.74,1000.54,0,Plastics (Basics),Ranchi,Jharkhand,East,Supermarket,34029,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6164162198897531,0.38358378011024685,2.0,0.0,0.0,0.0,0.0,1006.55,-0.18899210154588228,0.0,0.08333333333333333,4.0,1,11005.939999999999,-2026.4199999999983,-0.03916426660184591,-1
2021-02,2021,2,23,434,7,40.45,62.55,1,0,283.15,12,MDH,Regular,62.18,49.48,0,Snacks & Namkeen,Meerut,Uttar Pradesh,North,Large Format,44804,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6466826538768986,0.3533173461231014,5.0,0.0,0.0,0.0,0.0,51.46,-0.21395258037402679,0.0,0.08333333333333333,8.0,1,346.35999999999996,-63.20999999999998,-0.03903405061473353,-1
2024-10,2024,10,48,1090,10,144.48,266.26,1,0,1444.8,2,Sunfeast,Economy,213.34,176.64,1,Dairy & Eggs,Vadodara,Gujarat,West,Supermarket,32353,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5426275069480958,0.4573724930519042,4.0,2.0,4.0,3.3333333333333335,3.5,212.67,-0.3206376060533333,-0.16666666666666652,0.08333333333333333,2.0,1,1766.3999999999999,-321.5999999999999,-0.03898667668345024,-1
2023-02,2023,2,20,1246,3,2413.41,3201.81,1,0,7240.23,75,Surf Excel,Regular,2827.85,2432.17,0,Energy Drinks,Hyderabad,Telangana,South,Hypermarket,76898,1,4,1,3,3,12,0.0,1.0,0,63.5,21.0,6.5,2,0.7537642770807762,0.2462357229192238,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,7296.51,-56.280000000000655,-0.038964533906519105,-1
2024-04,2024,4,2,248,28,1273.935,1683.455,1,0,24396.125999999997,96,Amul,Regular,1389.63,1197.76,0,Category 96,Gurugram,Haryana,North,Supermarket,16161,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7567383743551208,0.2432616256448792,14.0,14.0,14.0,14.0,17.5,1200.07,0.06155057616509823,-3.5,0.08333333333333333,14.0,1,33537.28,-9141.154000000002,-0.03895040217050583,-1
2024-02,2024,2,40,1191,2,1949.21,2997.75,1,0,3898.42,89,MDH,Regular,2496.96,2125.37,0,Value Packs,Mumbai,Maharashtra,West,Hypermarket,56118,1,3,1,3,3,12,0.0,1.0,0,43.0,21.0,7.0,1,0.650224334917855,0.34977566508214497,1.0,2.0,1.0,1.3333333333333333,0.0,2127.1,-0.08363029472820722,1.3333333333333333,0.08333333333333333,1.0,1,4250.74,-352.3199999999997,-0.038937986565086624,-1
2023-11,2023,11,13,74,7,2653.6,3359.77,1,0,12198.062999999998,91,Nestlé,Economy,2846.26,2368.44,0,Category 91,Dehradun,Uttarakhand,North,Supermarket,27118,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7898159695455343,0.21018403045446565,5.0,13.0,4.0,7.333333333333333,0.0,2914.3,-0.08945544381516825,7.333333333333333,0.08333333333333333,5.0,1,16579.08,-4381.0170000000035,-0.03860487899681175,-1
2024-11,2024,11,47,621,14,297.64,358.28,1,0,5059.88,36,Parle,Regular,285.47,228.06,0,Health & Wellness,Pune,Maharashtra,West,Hypermarket,46687,0,3,2,3,3,12,0.0,1.0,0,66.0,21.0,4.0,1,0.8307469018644635,0.16925309813553646,5.0,3.0,5.0,4.333333333333333,4.333333333333333,299.96,-0.007734364556159584,0.0,0.08333333333333333,7.0,1,3192.84,1867.04,-0.038514747237689884,-1
2021-02,2021,2,5,769,3,240.59,495.1,1,0,721.77,6,Sunfeast,Premium,492.66,395.37,0,Edible Oils & Ghee,Mumbai,Maharashtra,West,Large Format,79257,1,3,1,3,3,12,0.0,1.0,0,83.0,21.0,7.0,2,0.48594223389214297,0.514057766107857,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,1.0,1,1186.1100000000001,-464.34000000000015,-0.0385030589649199,-1
2024-02,2024,2,3,677,4,59.68,110.51,1,0,238.72,26,Coca-Cola,Economy,92.08,77.36,0,Soft Drinks & Juices,Chandigarh,Chandigarh,North,Supermarket,16520,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5400416251922903,0.45995837480770974,1.0,2.0,5.0,2.6666666666666665,3.3333333333333335,77.59,-0.2308287120656179,-0.666666666666667,0.08333333333333333,12.0,1,309.44,-70.72,-0.038434196192425496,-1
2023-11,2023,11,34,164,6,2924.06,3977.32,1,0,12198.062999999998,89,Pepsi,Economy,3371.04,2752.09,0,Value Packs,Faridabad,Haryana,North,Supermarket,34893,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7351834903905142,0.2648165096094858,4.0,5.0,7.0,5.333333333333333,3.3333333333333335,3076.1,-0.049426221498187234,1.9999999999999996,0.08333333333333333,9.0,1,16512.54,-4314.477000000003,-0.03834438723120093,-1
2022-12,2022,12,35,1092,14,2114.74,2430.96,0,0,12198.062999999998,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Patna,Bihar,East,Supermarket,36265,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8699197025043603,0.13008029749563965,28.0,14.0,14.0,18.666666666666668,0.0,1887.125,0.12061469159668017,18.666666666666668,0.0,14.0,0,27126.26,-14928.197,-0.038202807433014296,-1
2021-12,2021,12,16,1028,14,2281.95,2762.82,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Mumbai,Maharashtra,West,Large Format,76820,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8259495732621016,0.1740504267378984,14.0,14.0,14.0,14.0,0.0,2029.03,0.12465069509832243,14.0,0.0,14.0,0,33143.18,-20945.117000000002,-0.038175474462206704,-1
2022-12,2022,12,5,732,3,2609.36,4502.5,1,0,7828.08,89,Dettol,Regular,4020.02,3684.36,0,Value Packs,Mumbai,Maharashtra,West,Large Format,79257,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5795358134369795,0.42046418656302054,1.0,1.0,2.0,1.3333333333333333,0.0,4103.1,-0.364051570674843,1.3333333333333333,0.08333333333333333,5.0,1,11053.08,-3225.0,-0.038138021148300005,-1
2022-10,2022,10,1,1197,14,334.21,516.52,1,0,4678.94,36,Parle,Regular,465.39,388.99,0,Health & Wellness,Mumbai,Maharashtra,West,Hypermarket,57472,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6470417408812824,0.3529582591187176,9.0,5.0,5.0,6.333333333333333,0.0,394.33,-0.1524611362248342,6.333333333333333,0.08333333333333333,3.0,1,5445.860000000001,-766.920000000001,-0.03802834227698093,-1
2023-11,2023,11,4,122,14,66.06,96.81,1,0,1915.74,11,Maggi,Economy,81.87,69.46,0,Ready-to-Eat,Amritsar,Punjab,North,Supermarket,29153,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.682367524016114,0.317632475983886,13.0,0.0,0.0,0.0,0.0,63.99,0.03234880399517419,0.0,0.08333333333333333,14.0,1,972.4399999999999,943.3000000000001,-0.03784672370463227,-1
